delta_t,brightness,bright_t31,frp,scan,track,mes,hora,es_noche,latitude,longitude,es_falsa_alarma
20.189999999999998,309.52,289.33,1.91,0.46,0.64,6,0,1,37.03533,38.34888,0
55.160000000000025,354.05,298.89,25.63,0.51,0.49,6,0,1,-8.95685,26.42978,0
69.05000000000001,367.0,297.95,7.91,0.58,0.7,6,12,0,-12.10031,26.28914,0
21.839999999999975,300.34,278.5,1.83,0.39,0.44,6,21,1,53.45914,59.03219,0
46.01000000000005,343.72,297.71,9.62,0.44,0.39,6,11,0,-12.58124,30.51699,0
40.870000000000005,339.08,298.21,3.23,0.4,0.37,6,11,0,-10.21083,31.13877,0
36.660000000000025,343.22,306.56,4.17,0.44,0.46,6,11,0,-9.70301,26.83572,0
34.829999999999984,334.9,300.07,6.72,0.55,0.68,6,12,0,-7.09633,24.5245,0
26.170000000000016,330.51,304.34,3.08,0.42,0.38,6,12,0,-12.4193,16.27465,1
35.44,339.19,303.75,2.95,0.39,0.36,6,4,0,-14.27166,129.69479,0
42.72999999999996,346.77,304.04,14.14,0.32,0.54,6,11,0,-8.7894,24.19396,0
14.610000000000014,300.68,286.07,0.84,0.45,0.63,6,22,1,-6.92577,33.53639,0
44.81,343.63,298.82,9.54,0.57,0.69,6,12,0,-7.30727,24.86135,0
32.09000000000003,328.36,296.27,5.07,0.74,0.76,6,11,0,-19.98095,20.69509,0
36.910000000000025,344.41,307.5,5.34,0.4,0.37,6,16,0,-5.64644,-36.59236,0
52.14000000000004,350.1,297.96,12.07,0.65,0.73,6,12,0,-7.53481,25.76444,0
67.66000000000003,367.0,299.34,10.61,0.46,0.63,6,11,0,-9.31125,15.71423,0
43.91999999999996,348.02,304.1,5.44,0.4,0.37,6,11,0,-6.4037,24.1268,0
40.20999999999998,337.09,296.88,6.57,0.39,0.36,6,4,0,-14.36014,142.25699,0
12.509999999999991,302.83,290.32,1.18,0.46,0.39,6,5,1,-11.83888,-72.94666,0
10.859999999999957,308.53,297.67,0.73,0.49,0.4,6,1,1,30.17826,7.68908,0
33.59000000000003,336.6,303.01,6.09,0.56,0.51,6,11,0,-7.64217,18.48427,0
61.64999999999998,367.0,305.35,13.71,0.58,0.52,6,13,0,-9.42268,14.96931,0
31.090000000000032,332.49,301.4,1.98,0.44,0.39,6,11,0,-6.07505,28.21894,0
33.30000000000001,331.22,297.92,17.81,0.4,0.37,6,6,0,67.33685,76.09964,0
30.960000000000036,339.22,308.26,7.82,0.51,0.49,6,5,0,-17.98626,124.09425,0
30.620000000000005,330.88,300.26,1.36,0.39,0.36,6,11,0,-16.03684,33.59212,0
29.57000000000005,322.35,292.78,1.6,0.41,0.37,6,23,1,-9.22282,26.16342,0
19.110000000000014,304.69,285.58,0.75,0.34,0.56,6,0,1,-8.72074,28.18466,0
44.35000000000002,345.66,301.31,17.49,0.59,0.53,6,13,0,-8.12775,14.77874,0
44.56999999999999,326.11,281.54,7.09,0.55,0.43,6,4,1,46.47699,-48.48365,0
19.08000000000004,303.91,284.83,1.77,0.49,0.48,6,9,1,59.71364,-124.05107,0
32.589999999999975,333.82,301.23,2.43,0.35,0.56,6,13,0,-8.20643,15.80925,0
40.54000000000002,345.17,304.63,10.82,0.49,0.48,6,11,0,-17.75601,21.42719,0
30.670000000000016,333.61,302.94,2.75,0.39,0.44,6,4,0,-16.72644,124.19353,0
35.49000000000001,341.33,305.84,3.8,0.42,0.37,6,16,0,-12.20241,-47.24475,0
11.0,304.51,293.51,1.1,0.4,0.37,6,0,1,38.05057,26.86406,0
30.210000000000036,329.98,299.77,4.78,0.48,0.4,6,11,0,-13.35009,23.63102,0
28.44999999999999,317.99,289.54,12.31,0.45,0.39,6,10,1,60.18176,-122.8078,0
11.939999999999998,295.45,283.51,0.62,0.38,0.36,6,23,1,-32.96091,18.04599,0
21.639999999999986,313.65,292.01,3.54,0.39,0.37,6,1,1,51.48893,6.71277,0
15.810000000000002,306.01,290.2,0.98,0.41,0.37,6,23,1,-5.1803,27.0708,0
22.410000000000025,307.1,284.69,1.3,0.43,0.38,6,10,1,59.86871,-122.09646,0
20.94999999999999,302.07,281.12,1.44,0.61,0.71,6,8,1,59.38703,-122.74067,0
10.45999999999998,308.57,298.11,0.66,0.39,0.36,6,23,1,28.72968,32.82061,0
28.149999999999977,312.12,283.97,1.35,0.4,0.37,6,23,1,47.69951,37.55478,0
47.33000000000004,329.92,282.59,7.02,0.54,0.68,6,16,0,-30.6834,-57.95295,0
36.370000000000005,339.81,303.44,19.37,0.55,0.51,6,12,0,-10.70377,21.09836,0
53.31999999999999,354.04,300.72,20.72,0.45,0.47,6,17,0,-11.03273,-56.257,0
11.259999999999991,311.77,300.51,3.32,0.44,0.38,6,22,1,30.3917,49.86906,0
36.47000000000003,319.05,282.58,4.35,0.52,0.5,6,16,1,-18.5044,130.85939,0
29.19999999999999,331.03,301.83,3.88,0.49,0.4,6,12,0,-10.28771,17.26174,1
46.24000000000001,339.38,293.14,9.44,0.45,0.47,6,4,0,-15.28029,135.57127,0
61.50999999999999,352.69,291.18,13.8,0.44,0.63,6,18,0,55.264,-107.49512,0
25.629999999999995,339.19,313.56,4.45,0.39,0.37,6,16,0,-8.2494,-44.95361,1
40.370000000000005,336.65,296.28,3.35,0.39,0.36,6,12,0,-4.4268,11.6784,0
11.230000000000018,300.62,289.39,0.9,0.38,0.59,6,22,1,-9.85533,27.49973,0
29.189999999999998,348.64,319.45,130.13,0.41,0.45,6,12,0,-8.64701,18.65191,0
44.579999999999984,354.88,310.3,17.95,0.42,0.38,6,12,0,-11.80272,16.24044,0
37.120000000000005,336.35,299.23,5.38,0.47,0.47,6,11,0,-9.64179,26.39441,0
28.620000000000005,328.22,299.6,2.78,0.49,0.65,6,11,0,-7.38852,21.14206,0
32.44,328.53,296.09,3.96,0.59,0.53,6,13,0,-7.71252,14.61847,0
12.310000000000002,306.22,293.91,0.73,0.39,0.36,6,0,1,40.05277,18.29427,0
54.150000000000034,354.54,300.39,8.93,0.43,0.62,6,13,0,-10.09678,17.71627,0
42.18000000000001,338.79,296.61,12.52,0.64,0.72,6,13,0,-10.46035,13.93636,0
30.69999999999999,337.36,306.66,5.98,0.42,0.38,6,11,0,-7.33548,34.41286,0
42.39999999999998,335.96,293.56,5.66,0.44,0.62,6,18,0,-11.82482,-57.77314,0
28.389999999999986,337.02,308.63,5.78,0.55,0.43,6,17,0,-11.93324,-57.45229,1
35.870000000000005,337.86,301.99,2.8,0.32,0.55,6,13,0,-12.66143,16.44868,0
11.279999999999973,305.09,293.81,2.55,0.53,0.5,6,2,1,43.44249,4.88141,0
39.44,343.8,304.36,10.42,0.46,0.39,6,12,0,-6.65697,15.81814,0
36.54000000000002,338.82,302.28,3.07,0.42,0.45,6,16,0,-10.15558,-48.87229,0
36.139999999999986,330.63,294.49,5.86,0.54,0.42,6,11,0,-4.2138,27.04306,0
32.98000000000002,334.12,301.14,7.77,0.4,0.37,6,10,0,-12.7204,38.02547,0
31.410000000000025,332.68,301.27,3.37,0.42,0.37,6,11,0,-9.83104,24.23738,0
35.92999999999995,340.09,304.16,5.22,0.48,0.48,6,11,0,-16.80736,21.29682,0
65.74000000000001,367.0,301.26,28.31,0.71,0.75,6,10,0,-10.70577,25.82444,0
21.210000000000036,312.35,291.14,1.15,0.42,0.45,6,5,1,-12.61317,-57.87426,0
44.920000000000016,340.93,296.01,4.45,0.4,0.44,6,11,0,-4.0708,26.24042,0
49.06999999999999,356.07,307.0,58.41,0.49,0.49,6,11,0,-6.98741,19.0925,0
25.110000000000014,331.7,306.59,2.18,0.42,0.38,6,11,0,-7.3081,27.98229,1
30.589999999999975,325.34,294.75,4.29,0.58,0.7,6,12,0,-11.41543,26.05392,0
59.70999999999998,367.0,307.29,9.64,0.41,0.37,6,11,0,-7.66893,23.87013,0
48.89000000000004,353.16,304.27,5.58,0.39,0.36,6,11,0,-8.75031,26.99891,0
28.670000000000016,344.81,316.14,32.85,0.4,0.44,6,20,0,33.78363,-117.30672,1
45.35000000000002,348.17,302.82,10.76,0.47,0.4,6,11,0,-8.29901,29.28857,0
34.829999999999984,334.49,299.66,1.13,0.46,0.47,6,11,0,52.22566,4.83139,0
14.060000000000002,296.38,282.32,0.94,0.54,0.68,6,8,1,56.25948,-114.95196,0
23.29000000000002,305.23,281.94,0.8,0.32,0.55,6,22,1,-8.5721,35.18789,0
33.120000000000005,334.26,301.14,20.22,0.43,0.38,6,11,0,-5.9507,27.79356,0
26.03000000000003,335.61,309.58,2.89,0.38,0.43,6,16,0,-18.56042,-46.51934,1
10.560000000000002,301.5,290.94,1.33,0.48,0.64,6,3,1,32.38949,-8.44921,0
65.92000000000002,367.0,301.08,24.19,0.42,0.61,6,10,0,-8.02519,28.57419,0
35.68000000000001,338.97,303.29,4.85,0.51,0.49,6,12,0,-16.59279,22.14053,0
60.24000000000001,345.18,284.94,11.89,0.61,0.71,6,13,0,-7.44051,19.24423,0
14.96999999999997,301.28,286.31,0.83,0.38,0.59,6,10,1,37.45645,-121.93218,0
33.629999999999995,328.29,294.66,3.34,0.33,0.55,6,4,0,-11.21804,132.33083,0
37.589999999999975,346.25,308.66,17.88,0.52,0.5,6,16,0,-5.72213,-43.79379,0
32.14000000000004,335.47,303.33,3.91,0.43,0.38,6,11,0,-8.42273,23.61277,0
28.420000000000016,334.75,306.33,7.66,0.38,0.36,6,11,0,-7.19186,25.51845,1
30.060000000000002,330.2,300.14,6.88,0.46,0.39,6,11,0,-8.22534,29.14488,0
16.590000000000032,307.74,291.15,0.97,0.4,0.37,6,5,1,9.66932,-63.60198,0
36.56,338.62,302.06,7.83,0.4,0.6,6,12,0,-16.04712,25.02057,0
32.44999999999999,333.89,301.44,3.66,0.43,0.38,6,11,0,-7.12138,23.19753,0
40.21999999999997,324.9,284.68,18.79,0.65,0.73,6,0,1,-5.42954,20.33657,0
65.69999999999999,335.38,269.68,5.63,0.54,0.51,6,11,0,-4.17038,17.86078,0
44.860000000000014,339.69,294.83,6.85,0.52,0.67,6,10,0,-25.07812,30.22064,0
30.410000000000025,340.23,309.82,4.65,0.4,0.37,6,11,0,-6.97825,26.91306,0
49.68000000000001,339.75,290.07,4.01,0.34,0.56,6,16,1,-12.06586,133.79906,0
53.839999999999975,349.02,295.18,6.98,0.37,0.58,6,12,0,-6.64,21.89641,0
29.890000000000043,332.35,302.46,3.26,0.35,0.56,6,11,0,-8.29132,23.56531,1
50.10999999999996,354.83,304.72,4.82,0.44,0.39,6,11,0,52.27194,10.70689,0
63.610000000000014,367.0,303.39,12.08,0.45,0.63,6,21,1,32.17903,47.52055,0
36.19,325.44,289.25,3.61,0.46,0.47,6,0,1,-9.55678,25.631,0
72.27999999999997,367.0,294.72,20.36,0.71,0.75,6,11,0,-5.75874,18.41387,0
39.34000000000003,342.62,303.28,6.04,0.45,0.47,6,13,0,-13.81018,14.37689,0
29.02000000000004,328.36,299.34,2.05,0.44,0.38,6,6,0,4.5617,96.64917,0
26.560000000000002,335.64,309.08,3.66,0.38,0.36,6,11,0,-9.16008,26.18371,1
46.31,337.54,291.23,3.88,0.45,0.39,6,0,1,-4.51948,11.41862,0
14.259999999999991,309.42,295.16,1.26,0.52,0.5,6,1,1,31.63029,5.98721,0
44.79000000000002,342.56,297.77,5.66,0.56,0.69,6,10,0,27.16683,56.05987,0
13.350000000000023,303.94,290.59,0.54,0.4,0.6,6,17,1,34.44956,118.49904,0
36.60000000000002,330.44,293.84,2.43,0.42,0.37,6,5,0,4.09265,113.89303,0
36.24000000000001,341.05,304.81,13.31,0.52,0.41,6,11,0,-8.30274,21.8768,0
45.27999999999997,346.44,301.16,5.2,0.33,0.55,6,13,0,-7.43381,15.2222,0
47.69999999999999,342.89,295.19,4.99,0.35,0.57,6,17,0,-1.76658,-55.6155,0
30.589999999999975,318.58,287.99,1.57,0.4,0.44,6,17,1,-18.00116,122.90559,0
15.319999999999993,316.98,301.66,2.32,0.39,0.44,6,22,1,31.03904,47.28445,0
54.25999999999999,348.13,293.87,7.74,0.57,0.69,6,22,1,37.18647,39.97242,0
31.470000000000027,337.42,305.95,3.68,0.39,0.36,6,11,0,-9.48422,25.45094,0
29.870000000000005,317.14,287.27,3.2,0.45,0.47,6,8,1,55.93663,-105.1646,0
36.31999999999999,337.19,300.87,6.39,0.49,0.4,6,4,0,-12.17729,131.05374,0
45.47999999999996,342.28,296.8,5.7,0.4,0.37,6,16,1,34.71182,134.82381,0
29.870000000000005,332.91,303.04,3.33,0.39,0.36,6,9,0,29.32855,49.4948,1
27.279999999999973,319.21,291.93,2.82,0.53,0.67,6,0,1,27.92686,9.25095,0
40.25,345.62,305.37,11.17,0.39,0.36,6,11,0,-7.17775,33.05665,0
38.69,352.17,313.48,9.88,0.38,0.36,6,11,0,-7.17443,25.54417,0
50.75,353.31,302.56,10.27,0.48,0.65,6,11,0,37.48273,13.44857,0
20.44999999999999,318.74,298.29,3.74,0.41,0.37,6,22,1,26.78339,49.95148,0
30.70999999999998,337.94,307.23,19.03,0.43,0.38,6,12,0,-11.63773,16.37666,0
32.85000000000002,327.05,294.2,11.12,0.71,0.75,6,11,0,-7.53386,18.75221,0
28.69999999999999,330.83,302.13,4.59,0.51,0.66,6,13,0,47.63957,2.01569,1
42.329999999999984,339.03,296.7,12.29,0.73,0.76,6,12,0,-6.13446,26.16319,0
18.97999999999996,309.84,290.86,1.07,0.32,0.54,6,0,1,-10.38436,27.52177,0
26.399999999999977,330.31,303.91,3.97,0.51,0.49,6,11,0,-10.32531,25.96924,1
39.99000000000001,355.18,315.19,16.26,0.41,0.45,6,10,0,11.26239,41.48517,0
26.769999999999982,315.52,288.75,3.58,0.65,0.73,6,0,1,-7.12278,26.61236,0
10.95999999999998,297.26,286.3,0.73,0.52,0.67,6,16,1,-15.85279,135.81519,0
15.330000000000041,303.61,288.28,0.6,0.5,0.49,6,16,1,-11.5813,131.27573,0
15.240000000000009,313.12,297.88,3.46,0.73,0.76,6,23,1,30.88863,49.60856,0
14.319999999999993,306.67,292.35,0.79,0.53,0.5,6,1,1,46.22994,13.07149,0
37.56999999999999,343.68,306.11,26.6,0.6,0.53,6,11,0,-11.40973,25.04865,0
47.639999999999986,352.75,305.11,11.21,0.53,0.42,6,11,0,-6.92459,27.73733,0
43.47000000000003,342.75,299.28,6.03,0.36,0.57,6,13,0,-7.88862,15.90662,0
41.129999999999995,348.34,307.21,17.8,0.4,0.44,6,11,0,-7.436,27.02536,0
16.860000000000014,299.36,282.5,1.09,0.46,0.47,6,16,1,-13.36534,131.03581,0
49.00999999999999,349.83,300.82,11.59,0.68,0.74,6,10,0,-11.01871,26.15893,0
58.299999999999955,353.53,295.23,7.02,0.38,0.59,6,12,0,-25.57865,27.82284,0
51.28000000000003,354.8,303.52,11.74,0.4,0.37,6,12,0,-11.97074,15.42808,0
29.039999999999964,325.28,296.24,7.3,0.59,0.7,6,12,0,-11.4535,26.15921,1
48.639999999999986,354.78,306.14,26.85,0.43,0.38,6,11,0,-15.90082,25.17889,0
46.50999999999999,344.73,298.22,2.15,0.32,0.55,6,11,0,-22.08148,44.67666,0
31.720000000000027,343.05,311.33,9.21,0.6,0.53,6,13,0,-9.64926,15.2031,0
37.579999999999984,332.21,294.63,16.76,0.35,0.57,6,11,0,-6.75356,16.8362,0
43.420000000000016,338.85,295.43,20.77,0.39,0.44,6,11,0,45.25937,31.67219,0
41.5,332.37,290.87,6.26,0.68,0.74,6,20,0,56.25994,-90.08917,0
30.120000000000005,331.56,301.44,6.29,0.45,0.47,6,12,0,-16.97086,21.47121,0
33.910000000000025,318.16,284.25,1.69,0.6,0.7,6,0,1,-14.75677,24.63895,0
28.909999999999968,331.82,302.91,3.47,0.41,0.37,6,11,0,-8.07492,27.54296,1
41.20999999999998,334.34,293.13,5.44,0.36,0.57,6,10,0,-2.85097,28.48843,0
13.29000000000002,305.49,292.2,2.64,0.59,0.7,6,23,1,35.52242,44.34279,0
17.600000000000023,308.05,290.45,1.16,0.41,0.6,6,0,1,35.86987,6.02606,0
13.45999999999998,297.51,284.05,0.89,0.32,0.55,6,8,1,37.59868,-112.3102,0
34.24000000000001,346.17,311.93,9.29,0.53,0.42,6,11,0,41.06868,14.07698,0
35.19,310.02,274.83,1.49,0.39,0.36,6,15,1,-32.8201,146.43352,0
53.44999999999999,346.01,292.56,10.39,0.45,0.63,6,18,0,55.28582,-107.64884,0
31.120000000000005,314.45,283.33,2.09,0.42,0.45,6,9,1,60.20594,-121.94952,0
29.019999999999982,331.53,302.51,1.92,0.4,0.37,6,11,0,-10.82505,24.90194,1
50.56,339.86,289.3,6.89,0.39,0.59,6,4,0,-11.55348,131.23529,0
34.610000000000014,367.0,332.39,58.86,0.39,0.36,6,9,0,33.71961,46.29979,0
47.94,347.8,299.86,19.16,0.38,0.36,6,4,1,-10.80106,-44.24564,0
28.489999999999952,331.53,303.04,2.71,0.39,0.44,6,11,0,-7.73232,20.81883,1
52.28000000000003,353.47,301.19,22.85,0.49,0.65,6,10,0,-4.96011,27.04543,0
32.80000000000001,326.73,293.93,3.81,0.52,0.67,6,10,0,-12.68034,28.1864,0
65.38,367.0,301.62,8.81,0.44,0.63,6,12,0,-11.33659,24.30471,0
44.97000000000003,352.98,308.01,6.66,0.4,0.37,6,11,0,-8.85256,24.77862,0
10.220000000000027,298.8,288.58,0.83,0.53,0.67,6,16,1,-16.77504,124.74393,0
25.720000000000027,312.11,286.39,1.36,0.45,0.39,6,2,1,57.33648,-3.7905,0
13.689999999999998,297.45,283.76,1.39,0.61,0.71,6,16,1,52.31688,123.31113,0
19.730000000000018,303.99,284.26,1.06,0.41,0.37,6,10,1,59.31042,-120.43879,0
39.120000000000005,342.39,303.27,5.94,0.5,0.49,6,16,0,-6.67142,-43.92554,0
29.620000000000005,337.01,307.39,4.56,0.47,0.39,6,11,0,-8.38132,29.12202,0
49.22000000000003,344.22,295.0,5.9,0.44,0.38,6,10,1,59.4128,-122.71428,0
45.06,341.46,296.4,9.37,0.59,0.7,6,12,0,-10.44137,25.86711,0
33.879999999999995,342.59,308.71,5.69,0.43,0.38,6,11,0,-5.90348,27.90495,0
33.889999999999986,347.78,313.89,12.79,0.57,0.43,6,11,0,-17.28269,22.9916,0
41.94,345.55,303.61,5.48,0.39,0.59,6,4,0,-15.61708,125.72996,0
39.20999999999998,336.78,297.57,37.73,0.54,0.68,6,10,0,-6.59012,26.75533,0
46.670000000000016,347.13,300.46,10.45,0.39,0.36,6,4,0,-11.80213,133.87941,0
32.23000000000002,330.23,298.0,4.54,0.43,0.38,6,11,0,-12.17275,29.25944,0
38.76000000000005,349.91,311.15,7.54,0.39,0.36,6,11,0,-9.6915,25.76444,0
30.840000000000032,330.6,299.76,6.93,0.49,0.65,6,10,0,-8.61882,27.79588,0
12.509999999999991,302.15,289.64,1.05,0.61,0.54,6,23,1,36.72718,39.48267,0
60.45999999999998,351.77,291.31,41.12,0.61,0.71,6,10,0,-5.51396,25.75505,0
62.5,367.0,304.5,10.83,0.4,0.6,6,13,0,-8.57236,16.79543,0
36.09000000000003,313.6,277.51,2.67,0.37,0.58,6,23,1,-5.07684,16.13629,0
29.180000000000007,325.44,296.26,6.73,0.41,0.37,6,11,0,-25.50264,28.16862,0
28.149999999999977,330.94,302.79,3.54,0.52,0.41,6,11,0,-7.06004,27.94897,1
16.05000000000001,304.7,288.65,1.59,0.66,0.73,6,15,1,-14.15973,130.42259,0
29.739999999999952,331.84,302.1,1.93,0.44,0.38,6,4,0,-13.64425,132.40834,1
34.71999999999997,336.19,301.47,4.14,0.47,0.4,6,11,0,-7.32456,22.42278,0
51.23000000000002,344.55,293.32,6.89,0.48,0.65,6,12,0,-28.25291,30.46771,0
52.900000000000034,352.29,299.39,9.41,0.66,0.73,6,13,0,-11.27227,14.38882,0
26.829999999999984,314.25,287.42,1.98,0.44,0.62,6,9,1,35.5703,-109.15204,0
11.390000000000043,301.42,290.03,0.68,0.4,0.37,6,18,1,39.21764,110.58509,0
40.079999999999984,335.59,295.51,4.47,0.55,0.51,6,4,0,-11.95084,133.51643,0
15.409999999999968,305.45,290.04,1.9,0.45,0.47,6,17,1,-20.59589,116.77634,0
29.279999999999973,336.44,307.16,8.9,0.47,0.4,6,4,0,-15.5091,125.68211,1
27.129999999999995,330.45,303.32,11.52,0.52,0.41,6,21,0,66.33494,-130.17815,1
43.75,336.39,292.64,4.33,0.77,0.77,6,13,0,-6.13856,20.53897,0
29.039999999999964,330.9,301.86,3.94,0.49,0.41,6,8,0,53.46999,58.98224,0
35.079999999999984,330.01,294.93,3.96,0.51,0.66,6,10,0,-12.78843,28.27295,0
49.94999999999999,350.33,300.38,7.8,0.41,0.45,6,11,0,-4.87239,26.21516,0
38.22000000000003,343.56,305.34,18.65,0.52,0.41,6,12,0,-13.45889,18.50917,0
63.26999999999998,367.0,303.73,25.53,0.52,0.66,6,11,0,-11.247,21.57588,0
39.70999999999998,345.58,305.87,50.78,0.63,0.54,6,11,0,-13.06884,18.8304,0
49.01999999999998,354.39,305.37,39.66,0.44,0.46,6,10,0,-6.25126,32.34946,0
31.510000000000048,340.54,309.03,3.29,0.4,0.37,6,11,0,-6.90613,26.9897,0
63.079999999999984,355.81,292.73,20.44,0.48,0.48,6,11,0,-4.55743,25.05835,0
25.03000000000003,329.61,304.58,7.16,0.5,0.49,6,12,0,-12.39187,20.93494,1
49.19999999999999,349.99,300.79,12.42,0.41,0.45,6,11,0,-10.76716,27.4939,0
40.27000000000004,346.86,306.59,6.64,0.41,0.37,6,11,0,-7.32779,27.66019,0
13.21999999999997,295.96,282.74,0.68,0.39,0.36,6,10,1,59.41956,-122.69148,0
15.470000000000027,305.74,290.27,0.96,0.41,0.37,6,23,1,-7.11359,26.68627,0
45.210000000000036,354.05,308.84,13.41,0.41,0.37,6,12,0,-9.99644,15.32763,0
14.769999999999982,301.37,286.6,1.28,0.45,0.47,6,0,1,-8.70942,25.62272,0
48.19,347.74,299.55,8.39,0.39,0.36,6,4,0,-11.79222,133.8998,0
31.589999999999975,339.0,307.41,5.64,0.41,0.37,6,11,0,-7.37581,27.64468,0
43.60000000000002,339.86,296.26,8.01,0.41,0.45,6,4,0,-11.94956,133.74071,0
41.85000000000002,344.47,302.62,5.37,0.37,0.58,6,12,0,-7.31029,22.0808,0
31.059999999999945,331.03,299.97,1.85,0.39,0.6,6,11,0,-10.06535,23.06514,0
26.439999999999998,331.7,305.26,5.45,0.5,0.41,6,11,0,-8.8075,22.2048,1
29.560000000000002,334.84,305.28,3.02,0.39,0.36,6,4,0,-15.6052,136.29549,0
28.95999999999998,335.96,307.0,3.22,0.39,0.37,6,11,0,-9.15339,27.32772,0
46.35000000000002,346.61,300.26,10.07,0.61,0.71,6,13,0,-6.98856,19.2007,0
34.94,332.46,297.52,5.08,0.48,0.48,6,11,0,-11.26427,33.08314,0
25.399999999999977,331.34,305.94,12.59,0.52,0.5,6,16,0,-7.64614,-44.66213,1
38.379999999999995,338.62,300.24,8.17,0.53,0.67,6,10,0,-6.75921,26.93692,0
17.33000000000004,300.11,282.78,0.93,0.59,0.52,6,16,1,-8.72936,118.22493,0
59.360000000000014,367.0,307.64,81.68,0.41,0.37,6,11,0,-7.65951,24.02799,0
46.27000000000004,324.79,278.52,3.24,0.41,0.6,6,22,1,-1.40094,29.18948,0
29.41999999999996,328.14,298.72,2.98,0.4,0.37,6,11,0,-25.1377,31.72673,1
25.700000000000045,308.54,282.84,3.52,0.74,0.76,6,0,1,-8.74865,27.09593,0
37.389999999999986,340.88,303.49,24.97,0.41,0.45,6,12,0,-7.29797,18.36597,0
42.639999999999986,341.25,298.61,8.47,0.54,0.42,6,11,0,-4.92986,27.19128,0
48.889999999999986,347.15,298.26,5.0,0.35,0.57,6,12,0,-6.6248,21.67003,0
32.35000000000002,338.23,305.88,4.6,0.43,0.38,6,11,0,-7.39442,34.6128,0
32.35000000000002,333.54,301.19,7.3,0.57,0.52,6,13,0,-10.75617,15.1906,0
27.460000000000036,334.92,307.46,8.91,0.57,0.43,6,16,0,-17.39433,-46.6454,0
29.869999999999948,330.34,300.47,4.31,0.45,0.39,6,11,0,-11.1586,23.62811,1
27.099999999999966,327.14,300.04,11.04,0.71,0.75,6,10,0,-10.72647,25.82661,1
25.150000000000034,333.8,308.65,3.35,0.39,0.36,6,11,0,-6.87197,31.34584,1
35.43000000000001,336.25,300.82,4.6,0.5,0.41,6,11,0,-7.71227,28.40926,0
25.819999999999993,327.17,301.35,3.48,0.34,0.56,6,21,0,59.67192,-124.03913,1
19.49000000000001,313.52,294.03,1.49,0.55,0.68,6,0,1,27.40719,8.83881,0
13.189999999999998,299.31,286.12,0.56,0.49,0.65,6,22,1,-7.10342,26.61758,0
12.060000000000002,300.16,288.1,0.62,0.77,0.78,6,0,1,-7.76868,27.63665,0
49.70999999999998,348.83,299.12,6.74,0.41,0.45,6,4,0,-11.99215,133.69035,0
31.25,330.73,299.48,5.14,0.49,0.49,6,11,0,-11.77401,26.45049,0
27.870000000000005,342.35,314.48,78.14,0.54,0.42,6,12,0,-9.71618,17.92886,1
30.53000000000003,325.04,294.51,9.84,0.68,0.74,6,12,0,-11.21918,27.11075,0
27.810000000000002,315.37,287.56,1.73,0.4,0.44,6,5,1,-14.5075,-58.64726,0
31.379999999999995,318.68,287.3,5.16,0.49,0.65,6,8,1,55.27666,-107.54551,0
34.700000000000045,326.47,291.77,2.18,0.39,0.36,6,11,0,-26.186,30.95258,0
26.70999999999998,316.5,289.79,0.96,0.41,0.37,6,15,1,-15.48469,141.78181,0
37.34000000000003,341.48,304.14,6.5,0.4,0.44,6,12,0,-7.19968,18.02835,0
39.80000000000001,347.12,307.32,30.19,0.57,0.43,6,11,0,-6.27303,27.02932,0
53.889999999999986,340.44,286.55,8.96,0.76,0.77,6,16,0,-28.67347,-60.66993,0
65.75,367.0,301.25,20.37,0.68,0.74,6,12,0,-8.85344,26.45546,0
41.24000000000001,367.0,325.76,105.95,0.48,0.4,6,8,0,38.0538,67.26808,1
37.870000000000005,345.14,307.27,10.34,0.4,0.37,6,12,0,-10.9815,15.206,0
29.860000000000014,333.12,303.26,9.55,0.44,0.39,6,12,0,-7.72766,15.81356,0
37.910000000000025,338.72,300.81,7.16,0.38,0.59,6,12,0,-7.75794,22.45248,0
67.94,367.0,299.06,20.9,0.64,0.72,6,10,0,-7.85203,25.95658,0
29.0,336.87,307.87,73.63,0.4,0.37,6,11,0,-7.09327,26.91655,1
35.32000000000005,331.97,296.65,7.28,0.41,0.61,6,11,0,-3.28631,34.60095,0
31.149999999999977,310.53,279.38,0.95,0.5,0.66,6,14,1,-23.30273,148.3306,0
46.79000000000002,334.69,287.9,2.23,0.43,0.38,6,10,1,56.20784,-115.00236,0
29.5,328.65,299.15,10.53,0.47,0.48,6,4,0,-5.92145,145.77235,1
25.75999999999999,316.59,290.83,1.62,0.4,0.44,6,5,1,-10.13053,-57.7748,0
40.339999999999975,349.25,308.91,24.46,0.56,0.51,6,13,0,-12.05783,15.40156,0
29.28000000000003,331.11,301.83,2.63,0.35,0.57,6,11,0,-7.98936,23.43738,0
33.28000000000003,335.81,302.53,6.54,0.57,0.43,6,11,0,-4.79489,29.96555,0
66.27999999999997,356.28,290.0,9.19,0.58,0.69,6,10,0,-12.73161,40.23265,1
39.21999999999997,340.13,300.91,7.55,0.43,0.38,6,11,0,-10.28294,23.99483,0
32.77000000000004,332.98,300.21,5.74,0.39,0.36,6,11,0,-9.58069,26.69468,0
43.54000000000002,335.47,291.93,7.79,0.32,0.55,6,13,0,-5.63997,14.75348,0
52.870000000000005,355.5,302.63,27.77,0.42,0.61,6,11,0,-9.17342,22.50388,0
17.810000000000002,300.98,283.17,2.56,0.53,0.67,6,8,1,56.31837,-114.81589,0
